j,k,i,lambda,pitch,r,c,a,a_prime,CL,CD,Cn,Ct,V_rel,dT,dQ,dP
15,11,9,10,15,13.95,3.418,9.8e-05,1e-05,-0.192466,0.011581,-0.11729,-0.048414,30.734767,-208.284628,-1199.32215,-2498.587812
15,11,10,10,15,15.113,3.196,9.8e-05,1e-05,-0.254567,0.011717,-0.171435,-0.063258,33.035304,-328.87127,-1833.977504,-3820.786466
15,11,11,10,15,16.275,3.002,9.8e-05,1e-05,-0.305908,0.011861,-0.223079,-0.075296,35.350201,-460.272631,-2528.435439,-5267.573832
15,11,12,10,15,17.438,2.833,9.8e-05,1e-05,-0.351006,0.012025,-0.272819,-0.085239,37.680427,-603.552951,-3288.328856,-6850.685116
15,11,13,10,15,18.6,2.687,9.8e-05,1e-05,-0.393152,0.012179,-0.321466,-0.093657,40.019649,-760.872936,-4123.161222,-8589.919212
15,11,14,10,15,19.763,2.561,9.8e-05,1e-05,-0.434747,0.012383,-0.369952,-0.10108,42.370068,-935.484215,-5051.375677,-10523.699327
15,11,15,10,15,20.925,2.452,9.8e-05,1e-05,-0.464682,0.012573,-0.407808,-0.105224,44.726196,-1100.176471,-5940.033678,-12375.070163
15,11,16,10,15,22.088,2.358,9.8e-05,1e-05,-0.498129,0.012785,-0.447616,-0.109361,47.090927,-1287.319743,-6947.039094,-14472.998112
15,11,17,10,15,23.25,2.276,9.8e-05,1e-05,-0.384434,0.012523,-0.351035,-0.084467,49.459253,-1074.93028,-6013.702903,-12528.547715
15,11,18,10,15,24.413,2.203,9.8e-05,1e-05,-0.416429,0.012596,-0.385351,-0.087937,51.834477,-1254.500925,-6988.861211,-14560.127523
15,11,19,10,15,25.575,2.138,9.8e-05,1e-05,-0.455328,0.012684,-0.425379,-0.092159,54.211876,-1470.062085,-8145.407359,-16969.598665
15,11,20,10,15,26.738,2.078,9.8e-05,1e-05,-0.475527,0.012729,-0.44703,-0.092654,56.595011,-1636.444155,-9068.922308,-18893.588141
15,11,21,10,15,27.9,2.018,9.8e-05,1e-05,-0.504083,0.012794,-0.475687,-0.094314,58.979336,-1836.558075,-10159.352234,-21165.317153
15,11,22,10,15,29.063,1.958,9.8e-05,1e-05,-0.5284,0.012848,-0.499474,-0.09501,61.368577,-2025.724876,-11198.965006,-23331.177096
15,11,23,10,15,30.225,1.898,9.8e-05,1e-05,-0.548868,0.012895,-0.518719,-0.094909,63.758304,-2201.224615,-12173.209465,-25360.853053
15,11,24,10,15,31.388,1.838,9.8e-05,1e-05,-0.552725,0.012903,-0.52129,-0.092208,66.152355,-2306.099992,-12803.600357,-26674.167411
15,11,25,10,15,32.55,1.778,9.8e-05,1e-05,-0.566752,0.012935,-0.532479,-0.090973,68.546374,-2446.614755,-13605.849693,-28345.520194
15,11,26,10,15,33.713,1.718,9.8e-05,1e-05,-0.578075,0.012961,-0.53991,-0.089253,70.944278,-2567.686838,-14310.051952,-29812.608233
15,11,27,10,15,34.875,1.658,9.8e-05,1e-05,-0.415182,0.009143,-0.384513,-0.06157,73.341763,-1886.085159,-10532.614426,-21942.94672
15,11,28,10,15,36.038,1.598,9.8e-05,1e-05,-0.421671,0.009211,-0.385973,-0.06001,75.742801,-1946.164378,-10904.430109,-22717.562728
15,11,29,10,15,37.2,1.538,9.8e-05,1e-05,-0.426137,0.009259,-0.383851,-0.058027,78.143124,-1982.729898,-11149.886806,-23228.930845
15,11,30,10,15,38.363,1.478,9.8e-05,1e-05,-0.415799,0.009149,-0.366356,-0.054044,80.546743,-1932.13096,-10934.30141,-22779.794605
15,11,31,10,15,39.525,1.418,9.8e-05,1e-05,-0.416786,0.00916,-0.356194,-0.051217,82.949419,-1911.400893,-10863.031734,-22631.316112
15,11,32,10,15,40.688,1.358,9.8e-05,1e-05,-0.416272,0.009154,-0.340821,-0.047822,85.355191,-1854.594868,-10587.983504,-22058.298967
15,11,33,10,15,41.85,1.298,9.8e-05,1e-05,-0.401331,0.008996,-0.308999,-0.042472,87.759838,-1698.972556,-9773.037935,-20360.495697
15,11,34,10,15,43.013,1.238,9.8e-05,1e-05,-0.372113,0.008686,-0.26165,-0.035395,90.167423,-1448.451654,-8428.013082,-17558.360587
15,11,35,10,15,44.175,1.178,9.8e-05,1e-05,-0.511718,0.013673,-0.31294,-0.042485,92.573738,-1737.579416,-10420.704567,-21709.801181
15,11,36,10,15,45.57,1.106,9.8e-05,1e-05,-0.501853,0.013537,-0.22886,-0.030363,95.463529,-1268.713404,-7670.4717,-15980.149375
15,11,37,10,15,46.5,1.067,9.8e-05,1e-05,-0.503568,0.013561,-0.158483,-0.020683,97.390602,-882.150986,-5353.384972,-11152.885358
15,11,38,10,15,47.07,1.028,9.8e-05,1e-05,-0.492007,0.013407,-0.102949,-0.01334,98.571914,-565.568552,-3449.459142,-7186.373213
15,11,39,10,15,47.256,0.995,9.8e-05,1e-05,-0.564884,0.014407,-0.096777,-0.012329,98.957427,-518.627842,-3122.296413,-6504.784194
15,11,40,10,15,47.442,0.905,9.8e-05,1e-05,-0.623077,0.015965,-0.081931,-0.010415,99.342955,-402.467694,-2427.173451,-5056.611357
15,11,41,10,15,47.628,0.748,9.8e-05,1e-05,-0.672738,0.017643,-0.060353,-0.007685,99.728498,-246.947568,-1497.626397,-3120.054993
15,11,42,10,15,47.814,0.501,9.8e-05,1e-05,-0.71997,0.019463,-0.033053,-0.004223,100.114057,-91.284614,-557.62588,-1161.720584
15,11,43,10,15,48,0.07,0.999945,-0.999938,-0.799773,0.023967,-0,-0,0.006189,-0,-0,-0
16,1,1,10.5,-5,1.3,2.4,0.333333,1.231451,0,0.359688,0.050347,-0.047923,9.203924,5.629763,-6.966323,-15.238831
16,1,2,10.5,-5,2.325,2.358,0.333333,0.55314,0,0.36396,0.064754,-0.076725,10.336409,8.972451,-24.717634,-54.069824
16,1,3,10.5,-5,3.45,2.259,0.333333,0.300106,0,0.368078,0.074762,-0.110032,11.862319,13.070738,-66.367635,-145.179201
16,1,4,10.5,-5,5.45,2.338,0.333333,0.137456,0,0.380082,0.085149,-0.173202,15.110743,25.001159,-277.15778,-606.282645
16,1,5,10.5,-5,7.45,2.339,0.333333,0.077643,0,0.389553,0.088615,-0.233441,18.784992,40.227333,-789.49271,-1727.015303
16,1,6,10.5,-5,9.3,2.848,0.333333,0.051084,0,0.405744,0.090079,-0.288925,22.398148,70.786668,-2111.515431,-4618.940006
16,1,7,10.5,-5,11.625,3.708,0.571349,0.033472,0.855743,0.012042,0.736444,0.109502,26.628149,1064.937215,1840.773739,4026.692554
16,1,8,10.5,-5,12.555,3.672,0.617974,0.027162,0.811958,0.011926,0.751721,0.090578,28.467549,1230.332038,1861.252819,4071.490541
16,1,9,10.5,-5,13.95,3.418,0.642223,0.021003,0.791838,0.011873,0.766114,0.076356,31.361305,1416.498489,1969.427921,4308.123578
16,1,10,10.5,-5,15.113,3.196,0.689984,0.015975,0.74467,0.01175,0.737048,0.056318,33.730588,1474.053521,1702.230144,3723.62844
16,1,11,10.5,-5,16.275,3.002,0.827327,0.006869,0.526229,0.011369,0.52615,0.013963,35.887689,1118.854562,483.246728,1057.102216
16,1,12,10.5,-5,17.438,2.833,0.9999,3e-06,0.259367,0.011079,0.259367,-0.011072,38.145725,588.052862,-437.759805,-957.599574
16,1,13,10.5,-5,18.6,2.687,0.999948,5e-06,0.337686,0.011133,0.337686,-0.011129,40.687694,826.169566,-506.426098,-1107.80709
16,1,14,10.5,-5,19.763,2.561,0.999928,4e-06,0.402743,0.011198,0.402743,-0.011192,43.231724,1060.242153,-582.262642,-1273.699529
16,1,15,10.5,-5,20.925,2.452,0.999902,3e-06,0.467328,0.011293,0.467328,-0.011283,45.773595,1320.489641,-667.134647,-1459.35704
16,1,16,10.5,-5,22.088,2.358,0.999933,4e-06,0.518883,0.011362,0.518883,-0.011355,48.317694,1571.044351,-759.376059,-1661.135128
16,1,17,10.5,-5,23.25,2.276,0.999943,6e-06,0.72028,0.010029,0.72028,-0.010021,50.859699,2332.298255,-754.442401,-1650.342753
16,1,18,10.5,-5,24.413,2.203,0.999918,7e-06,0.760064,0.009939,0.760064,-0.009928,53.403789,2626.463809,-837.525114,-1832.086187
16,1,19,10.5,-5,25.575,2.138,0.999935,6e-06,0.786537,0.00988,0.786537,-0.009871,55.945649,2894.825694,-929.098171,-2032.402249
16,1,20,10.5,-5,26.738,2.078,0.999905,6e-06,0.824415,0.009922,0.824415,-0.009909,58.489741,3223.394253,-1035.912176,-2266.057885
16,1,21,10.5,-5,27.9,2.018,0.999921,6e-06,0.848991,0.009994,0.848991,-0.009983,61.031603,3509.915189,-1151.519187,-2518.948222
16,1,22,10.5,-5,29.063,1.958,0.999933,5e-06,0.873575,0.010066,0.873575,-0.010057,63.575653,3802.393469,-1272.228342,-2782.999499
16,1,23,10.5,-5,30.225,1.898,0.999941,5e-06,0.898163,0.010138,0.898163,-0.01013,66.117518,4098.708077,-1397.257869,-3056.501589
16,1,24,10.5,-5,31.388,1.838,0.999902,5e-06,0.93498,0.010241,0.93498,-0.010228,68.66161,4455.931391,-1529.977653,-3346.826116
16,1,25,10.5,-5,32.55,1.778,0.99991,5e-06,0.959328,0.010303,0.959328,-0.010291,71.203474,4756.24323,-1660.771675,-3632.938039
16,1,26,10.5,-5,33.713,1.718,0.999916,5e-06,0.983679,0.010365,0.983679,-0.010354,73.747526,5055.153871,-1793.853127,-3924.053715
16,1,27,10.5,-5,34.875,1.658,0.999929,5e-06,1.080603,0.009248,1.080603,-0.009238,76.289456,5735.117737,-1709.90612,-3740.419637
16,1,28,10.5,-5,36.038,1.598,0.99993,5e-06,1.104058,0.00931,1.104058,-0.0093,78.833507,6030.495954,-1830.720505,-4004.701105
16,1,29,10.5,-5,37.2,1.538,0.99993,5e-06,1.126756,0.009386,1.126756,-0.009376,81.375371,6311.534431,-1953.830061,-4274.003259
16,1,30,10.5,-5,38.363,1.478,0.99993,4e-06,1.160804,0.0095,1.160804,-0.009491,83.919424,6645.398237,-2084.329133,-4559.469979
16,1,31,10.5,-5,39.525,1.418,0.999928,4e-06,1.183504,0.009576,1.183504,-0.009566,86.461286,6900.048014,-2204.446087,-4822.225815
16,1,32,10.5,-5,40.688,1.358,0.999925,4e-06,1.206205,0.009652,1.206205,-0.009642,89.005335,7136.998346,-2321.289586,-5077.820969
16,1,33,10.5,-5,41.85,1.298,0.999924,4e-06,1.239633,0.009812,1.239633,-0.009802,91.547197,7416.8677,-2454.34742,-5368.884982
16,1,34,10.5,-5,43.013,1.238,0.999926,3e-06,1.28379,0.010056,1.28379,-0.010046,94.091241,7738.837561,-2604.837096,-5698.081146
16,1,35,10.5,-5,44.175,1.178,0.999927,2e-06,0.918098,0.014076,0.918098,-0.014069,96.632966,5554.534601,-3760.221028,-8225.483499
16,1,36,10.5,-5,45.57,1.106,0.999939,2e-06,0.944521,0.014349,0.944521,-0.014344,99.684545,5709.328787,-3951.019428,-8642.854999
16,1,37,10.5,-5,46.5,1.067,0.999935,2e-06,0.953331,0.01444,0.953332,-0.014434,101.718909,5788.612233,-4075.493253,-8915.14149
16,1,38,10.5,-5,47.07,1.028,0.999924,1e-06,0.970637,0.01465,0.970637,-0.014643,102.965765,5818.327992,-4131.655952,-9037.997395
16,1,39,10.5,-5,47.256,0.995,0.99992,1e-06,0.900479,0.013894,0.900479,-0.013887,103.372629,5265.876268,-3837.734381,-8395.043958
16,1,40,10.5,-5,47.442,0.905,0.999934,1e-06,0.828713,0.013066,0.828713,-0.013061,103.77951,4442.615268,-3321.851039,-7266.549148
16,1,41,10.5,-5,47.628,0.748,0.999944,1e-06,0.752174,0.012324,0.752174,-0.01232,104.186374,3358.955845,-2620.351365,-5732.018612
16,1,42,10.5,-5,47.814,0.501,0.999925,1e-06,0.665145,0.01214,0.665145,-0.012135,104.593187,2005.0411,-1749.098923,-3826.153894
16,1,43,10.5,-5,48,0.07,0.999945,-0.999938,1.043068,0.015617,0,0,0.006496,0,0,0
16,2,1,10.5,-3,1.3,2.4,0.333333,1.231451,0,0.359688,0.050347,-0.047923,9.203924,5.629763,-6.966323,-15.238831
16,2,2,10.5,-3,2.325,2.358,0.333333,0.55314,0,0.36396,0.064754,-0.076725,10.336409,8.972451,-24.717634,-54.069824
16,2,3,10.5,-3,3.45,2.259,0.333333,0.300106,0,0.368078,0.074762,-0.110032,11.862319,13.070738,-66.367635,-145.179201
16,2,4,10.5,-3,5.45,2.338,0.333333,0.137456,0,0.380082,0.085149,-0.173202,15.110743,25.001159,-277.15778,-606.282645
16,2,5,10.5,-3,7.45,2.339,0.333333,0.077643,0,0.389553,0.088615,-0.233441,18.784992,40.227333,-789.49271,-1727.015303
16,2,6,10.5,-3,9.3,2.848,0.333333,0.051084,0,0.405744,0.090079,-0.288925,22.398148,70.786668,-2111.515431,-4618.940006
16,2,7,10.5,-3,11.625,3.708,0.483554,0.034561,0.836125,0.01199,0.668649,0.121328,26.810684,980.204438,2067.630609,4522.941958
16,2,8,10.5,-3,12.555,3.672,0.511368,0.029464,0.823557,0.011957,0.711875,0.112412,28.692408,1183.594362,2346.549136,5133.076236
16,2,9,10.5,-3,13.95,3.418,0.513069,0.023767,0.830256,0.011974,0.760617,0.107341,31.6181,1429.460486,2814.14117,6155.93381
16,2,10,10.5,-3,15.113,3.196,0.523853,0.020092,0.839902,0.012,0.796875,0.100922,34.058383,1624.828484,3109.941924,6802.99796
16,2,11,10.5,-3,16.275,3.002,0.538732,0.017108,0.842775,0.012008,0.818184,0.092399,36.503249,1800.061666,3308.45856,7237.253099
16,2,12,10.5,-3,17.438,2.833,0.557385,0.014615,0.838361,0.011996,0.825307,0.082439,38.955406,1951.462758,3399.191669,7435.731775
16,2,13,10.5,-3,18.6,2.687,0.579913,0.012467,0.825724,0.011962,0.819156,0.071561,41.408405,2075.743943,3372.851296,7378.11221
16,2,14,10.5,-3,19.763,2.561,0.606259,0.010563,0.804196,0.011905,0.800914,0.060245,43.865268,2170.699319,3226.933403,7058.91682
16,2,15,10.5,-3,20.925,2.452,0.657056,0.008438,0.754178,0.011774,0.752826,0.044128,46.286888,2175.17252,2667.929122,5836.094955
16,2,16,10.5,-3,22.088,2.358,0.751373,0.005468,0.638436,0.011479,0.638187,0.021166,48.645275,1958.556354,1434.779132,3138.579351
16,2,17,10.5,-3,23.25,2.276,0.999948,4e-06,0.455255,0.010628,0.455255,-0.010623,50.859596,1474.130356,-799.747033,-1749.446636
16,2,18,10.5,-3,24.413,2.203,0.999928,3e-06,0.495033,0.010538,0.495033,-0.010531,53.403622,1710.616419,-888.41943,-1943.417503
16,2,19,10.5,-3,25.575,2.138,0.999921,3e-06,0.52154,0.010478,0.52154,-0.010471,55.945496,1919.500331,-985.574685,-2155.944623
16,2,20,10.5,-3,26.738,2.078,0.999932,4e-06,0.561273,0.010388,0.561273,-0.010382,58.489584,2194.521015,-1085.340162,-2374.181604
16,2,21,10.5,-3,27.9,2.018,0.999912,3e-06,0.587796,0.010328,0.587796,-0.01032,61.031447,2430.064761,-1190.346939,-2603.883929
16,2,22,10.5,-3,29.063,1.958,0.999939,4e-06,0.614261,0.010269,0.614261,-0.010263,63.575544,2673.6735,-1298.262158,-2839.948471
16,2,23,10.5,-3,30.225,1.898,0.999911,3e-06,0.640792,0.010209,0.640792,-0.0102,66.117393,2924.201699,-1406.904602,-3077.603817
16,2,24,10.5,-3,31.388,1.838,0.999944,4e-06,0.680505,0.010119,0.680505,-0.010114,68.661503,3243.143123,-1512.866611,-3309.395711
16,2,25,10.5,-3,32.55,1.778,0.999908,3e-06,0.707042,0.010059,0.707042,-0.01005,71.203335,3505.421999,-1621.871818,-3547.844603
16,2,26,10.5,-3,33.713,1.718,0.999923,3e-06,0.733525,0.009999,0.733525,-0.009992,73.74741,3769.593614,-1731.081312,-3786.740369
16,2,27,10.5,-3,34.875,1.658,0.999933,4e-06,0.84354,0.008732,0.84354,-0.008725,76.289341,4476.933407,-1614.894684,-3532.582121
16,2,28,10.5,-3,36.038,1.598,0.999938,4e-06,0.867454,0.0088,0.867454,-0.008793,78.833402,4738.124418,-1730.89168,-3786.32555
16,2,29,10.5,-3,37.2,1.538,0.999941,3e-06,0.89131,0.00884,0.89131,-0.008834,81.375279,4992.668633,-1840.703764,-4026.539485
16,2,30,10.5,-3,38.363,1.478,0.999947,3e-06,0.927093,0.0089,0.927093,-0.008894,83.919356,5307.434663,-1953.367274,-4272.990911
16,2,31,10.5,-3,39.525,1.418,0.999948,3e-06,0.950951,0.00894,0.950951,-0.008934,86.461227,5544.213748,-2058.80803,-4503.642565
16,2,32,10.5,-3,40.688,1.358,0.999948,3e-06,0.97481,0.00898,0.97481,-0.008974,89.005282,5767.851837,-2160.542748,-4726.187262
16,2,33,10.5,-3,41.85,1.298,0.999903,3e-06,1.010231,0.009062,1.010231,-0.009052,91.547132,6044.322158,-2266.436363,-4957.829543
16,2,34,10.5,-3,43.013,1.238,0.999919,3e-06,1.057138,0.009186,1.057138,-0.009177,94.091189,6372.546254,-2379.483038,-5205.119147
16,2,35,10.5,-3,44.175,1.178,0.99995,2e-06,0.730412,0.012278,0.730413,-0.012274,96.633014,4419.032931,-3280.432561,-7175.946228
16,2,36,10.5,-3,45.57,1.106,0.999945,2e-06,0.763054,0.012347,0.763054,-0.012343,99.684554,4612.421964,-3399.92215,-7437.329703
16,2,37,10.5,-3,46.5,1.067,0.999921,1e-06,0.773941,0.012371,0.773941,-0.012364,101.718876,4699.352354,-3491.074487,-7636.725439
16,2,38,10.5,-3,47.07,1.028,0.999916,1e-06,0.792203,0.012603,0.792203,-0.012596,102.965745,4748.732471,-3554.028101,-7774.436472
16,2,39,10.5,-3,47.256,0.995,0.999934,1e-06,0.70866,0.012232,0.70866,-0.012228,103.37264,4144.145243,-3379.036251,-7391.6418
16,2,40,10.5,-3,47.442,0.905,0.999935,1e-06,0.621619,0.012016,0.621619,-0.012012,103.779502,3332.414205,-3055.059829,-6682.943377
16,2,41,10.5,-3,47.628,0.748,0.999948,1e-06,0.53505,0.01173,0.535051,-0.011727,104.186381,2389.356753,-2494.323495,-5456.332646
16,2,42,10.5,-3,47.814,0.501,0.775512,0.000105,0.581261,0.011901,0.11656,0.000115,104.628204,351.598696,16.56939,36.245541
16,2,43,10.5,-3,48,0.07,0.999945,-0.999938,0.869677,0.013576,0,0,0.006496,0,0,0
16,3,1,10.5,-1,1.3,2.4,0.333333,1.231451,0,0.359688,0.050347,-0.047923,9.203924,5.629763,-6.966323,-15.238831
16,3,2,10.5,-1,2.325,2.358,0.333333,0.55314,0,0.36396,0.064754,-0.076725,10.336409,8.972451,-24.717634,-54.069824
16,3,3,10.5,-1,3.45,2.259,0.333333,0.300106,0,0.368078,0.074762,-0.110032,11.862319,13.070738,-66.367635,-145.179201
16,3,4,10.5,-1,5.45,2.338,0.333333,0.137456,0,0.380082,0.085149,-0.173202,15.110743,25.001159,-277.15778,-606.282645
16,3,5,10.5,-1,7.45,2.339,0.333333,0.077643,0,0.389553,0.088615,-0.233441,18.784992,40.227333,-789.49271,-1727.015303
16,3,6,10.5,-1,9.3,2.848,0.333333,0.051084,0,0.405744,0.090079,-0.288925,22.398148,70.786668,-2111.515431,-4618.940006
16,3,7,10.5,-1,11.625,3.708,0.409119,0.033682,0.78163,0.011846,0.585369,0.122296,26.942144,866.556147,2104.605309,4603.824114
16,3,8,10.5,-1,12.555,3.672,0.427307,0.029167,0.779778,0.011841,0.633774,0.118424,28.83944,1064.568197,2497.441009,5463.152207
16,3,9,10.5,-1,13.95,3.418,0.420359,0.023484,0.787256,0.011861,0.685516,0.116572,31.765569,1300.36588,3084.713089,6747.809883
16,3,10,10.5,-1,15.113,3.196,0.421691,0.019977,0.80193,0.011899,0.729714,0.11403,34.212418,1501.376268,3545.733013,7756.290966
16,3,11,10.5,-1,16.275,3.002,0.425262,0.017186,0.812697,0.011928,0.763333,0.109689,36.666659,1694.455098,3962.764754,8668.547899
16,3,12,10.5,-1,17.438,2.833,0.430161,0.014941,0.819538,0.011946,0.786783,0.104111,39.132683,1877.34301,4331.953473,9476.148221
16,3,13,10.5,-1,18.6,2.687,0.435726,0.013094,0.822266,0.011953,0.800878,0.097797,41.604713,2048.716483,4653.229828,10178.940249
16,3,14,10.5,-1,19.763,2.561,0.440978,0.011549,0.820999,0.01195,0.806964,0.091241,44.086694,2209.231916,4936.607227,10798.828309
16,3,15,10.5,-1,20.925,2.452,0.451363,0.010254,0.818676,0.011944,0.809571,0.084093,46.567115,2367.538367,5145.980247,11256.831791
16,3,16,10.5,-1,22.088,2.358,0.460085,0.009143,0.812766,0.011928,0.806541,0.077346,49.057268,2517.327042,5332.243515,11664.282688
16,3,17,10.5,-1,23.25,2.276,0.60268,0.007681,0.777576,0.0099,0.775889,0.050223,51.403787,2566.401676,3862.373517,8448.942068
16,3,18,10.5,-1,24.413,2.203,0.637459,0.006453,0.741246,0.009982,0.74021,0.039924,53.870197,2602.730435,3427.150843,7496.89247
16,3,19,10.5,-1,25.575,2.138,0.668472,0.005374,0.7034,0.010067,0.702767,0.031338,56.343577,2623.436641,2991.902819,6544.787417
16,3,20,10.5,-1,26.738,2.078,0.827115,0.002048,0.520057,0.010481,0.52014,0.004857,58.634651,2043.792927,510.300306,1116.28192
16,3,21,10.5,-1,27.9,2.018,0.996857,1e-06,0.32658,0.010918,0.326585,-0.01075,61.031316,1350.161635,-1239.943725,-2712.376899
16,3,22,10.5,-1,29.063,1.958,0.999927,2e-06,0.349259,0.010867,0.349259,-0.010863,63.575463,1520.204266,-1374.178494,-3006.015457
16,3,23,10.5,-1,30.225,1.898,0.999909,2e-06,0.375778,0.010807,0.375778,-0.010802,66.117311,1714.830001,-1489.89574,-3259.146932
16,3,24,10.5,-1,31.388,1.838,0.999921,2e-06,0.415513,0.010717,0.415514,-0.010713,68.661395,1980.243655,-1602.476349,-3505.417014
16,3,25,10.5,-1,32.55,1.778,0.999917,2e-06,0.442016,0.010658,0.442016,-0.010652,71.203266,2191.453318,-1719.068032,-3760.461321
16,3,26,10.5,-1,33.713,1.718,0.999941,3e-06,0.46849,0.010598,0.46849,-0.010594,73.74738,2407.574652,-1835.424654,-4014.99143
16,3,27,10.5,-1,34.875,1.658,0.999945,3e-06,0.60179,0.008306,0.60179,-0.008302,76.289292,3193.88783,-1536.587147,-3361.284384
16,3,28,10.5,-1,36.038,1.598,0.999916,2e-06,0.626074,0.00835,0.626074,-0.008343,78.833305,3419.675301,-1642.338634,-3592.615761
16,3,29,10.5,-1,37.2,1.538,0.999932,2e-06,0.650418,0.008372,0.650418,-0.008367,81.375199,3643.307958,-1743.398291,-3813.683761
16,3,30,10.5,-1,38.363,1.478,0.999914,2e-06,0.686972,0.008405,0.686972,-0.008398,83.919242,3932.774784,-1844.375771,-4034.571998
16,3,31,10.5,-1,39.525,1.418,0.999922,2e-06,0.711323,0.008427,0.711323,-0.008421,86.461124,4147.126729,-1940.43744,-4244.706901
16,3,32,10.5,-1,40.688,1.358,0.999928,2e-06,0.735676,0.008449,0.735676,-0.008443,89.005191,4352.911417,-2032.652733,-4446.427854
16,3,33,10.5,-1,41.85,1.298,0.999948,3e-06,0.771759,0.008528,0.771759,-0.008524,91.547106,4617.513192,-2134.28908,-4668.757362
16,3,34,10.5,-1,43.013,1.238,0.999941,2e-06,0.819603,0.008664,0.819603,-0.008659,94.091149,4940.654508,-2245.157671,-4911.282406
16,3,35,10.5,-1,44.175,1.178,0.568526,0.001693,0.787805,0.012547,0.720554,0.020629,96.892516,4382.832995,5542.908396,12125.112115
16,3,36,10.5,-1,45.57,1.106,0.859078,6.4e-05,0.633534,0.01205,0.629902,-0.003076,99.700732,3808.791145,-847.54611,-1854.007115
16,3,37,10.5,-1,46.5,1.067,0.999922,1e-06,0.556348,0.01183,0.556348,-0.011826,101.718871,3378.133409,-3338.993018,-7304.047228
16,3,38,10.5,-1,47.07,1.028,0.999905,1e-06,0.578117,0.011892,0.578117,-0.011887,102.965724,3465.430915,-3353.914102,-7336.687098
16,3,39,10.5,-1,47.256,0.995,0.999936,1e-06,0.492498,0.01153,0.492498,-0.011527,103.37264,2880.05821,-3185.482112,-6968.242121
16,3,40,10.5,-1,47.442,0.905,0.997238,0,0.40927,0.011172,0.409273,-0.011063,103.779382,2194.052398,-2813.725076,-6155.023604
16,3,41,10.5,-1,47.628,0.748,0.602366,0.000973,0.55455,0.011822,0.123788,0.002079,104.363437,554.676969,443.749077,970.701106
16,3,42,10.5,-1,47.814,0.501,0.472121,0.001299,0.544118,0.011773,0.048987,0.001408,104.861948,148.427116,203.939982,446.118712
16,3,43,10.5,-1,48,0.07,0.999945,-0.999938,0.670629,0.012152,0,0,0.006496,0,0,0
16,4,1,10.5,1,1.3,2.4,0.333333,1.231451,0,0.359688,0.050347,-0.047923,9.203924,5.629763,-6.966323,-15.238831
16,4,2,10.5,1,2.325,2.358,0.333333,0.55314,0,0.36396,0.064754,-0.076725,10.336409,8.972451,-24.717634,-54.069824
16,4,3,10.5,1,3.45,2.259,0.333333,0.300106,0,0.368078,0.074762,-0.110032,11.862319,13.070738,-66.367635,-145.179201
16,4,4,10.5,1,5.45,2.338,0.333333,0.137456,0,0.380082,0.085149,-0.173202,15.110743,25.001159,-277.15778,-606.282645
16,4,5,10.5,1,7.45,2.339,0.333333,0.077643,0,0.389553,0.088615,-0.233441,18.784992,40.227333,-789.49271,-1727.015303
16,4,6,10.5,1,9.3,2.848,0.333333,0.051084,0,0.405744,0.090079,-0.288925,22.398148,70.786668,-2111.515431,-4618.940006
16,4,7,10.5,1,11.625,3.708,0.34252,0.031473,0.706688,0.011653,0.498253,0.116196,27.041497,743.043212,2014.402145,4406.504693
16,4,8,10.5,1,12.555,3.672,0.354495,0.027372,0.708483,0.011658,0.544068,0.115083,28.944779,920.574553,2444.75226,5347.895569
16,4,9,10.5,1,13.95,3.418,0.342758,0.021823,0.710559,0.011663,0.589926,0.114266,31.866692,1126.175638,3042.986273,6656.532472
16,4,10,10.5,1,15.113,3.196,0.339567,0.018464,0.722524,0.011693,0.631564,0.113299,34.31169,1306.987217,3543.49581,7751.397085
16,4,11,10.5,1,16.275,3.002,0.338117,0.015855,0.731776,0.011717,0.664973,0.110727,36.766715,1484.180739,4022.127027,8798.402872
16,4,12,10.5,1,17.438,2.833,0.337757,0.013743,0.737679,0.011732,0.689673,0.106851,39.232841,1654.062133,4468.72719,9775.340728
16,4,13,10.5,1,18.6,2.687,0.337826,0.01202,0.739915,0.011737,0.705846,0.102052,41.705613,1814.384573,4879.262993,10673.387797
16,4,14,10.5,1,19.763,2.561,0.337522,0.010589,0.738226,0.011733,0.714046,0.096691,44.188776,1963.913062,5255.782019,11497.023166
16,4,15,10.5,1,20.925,2.452,0.340924,0.00943,0.737685,0.011732,0.720594,0.09112,46.672766,2116.902729,5601.302669,12252.849588
16,4,16,10.5,1,22.088,2.358,0.342859,0.00843,0.733029,0.01172,0.720579,0.085478,49.165969,2259.005361,5918.956505,12947.717355
16,4,17,10.5,1,23.25,2.276,0.41727,0.008288,0.784195,0.009885,0.777653,0.078454,51.610927,2593.010066,6082.104061,13304.602633
16,4,18,10.5,1,24.413,2.203,0.42262,0.007482,0.776536,0.009902,0.771404,0.072846,54.111919,2736.811068,6309.402605,13801.818199
16,4,19,10.5,1,25.575,2.138,0.423473,0.006764,0.765833,0.009926,0.761488,0.067985,56.618045,2870.404855,6554.055114,14336.995563
16,4,20,10.5,1,26.738,2.078,0.433541,0.006163,0.759691,0.00994,0.756054,0.062802,59.121851,3020.347258,6708.222261,14674.236195
16,4,21,10.5,1,27.9,2.018,0.436893,0.00562,0.752287,0.009957,0.748995,0.058735,61.632058,3157.739175,6908.758754,15112.909775
