j k i lambda pitch r c a a_prime CL CD Cn Ct V_rel dT dQ dP
6 24 29 5.500 8.00 37.200 1.538 0.333333 0.012085 0.624147 0.008347 0.618100 0.087073 26.191317 358.667887 1879.566385 1292.201889
6 24 30 5.500 8.00 38.363 1.478 0.333333 0.011371 0.629448 0.008353 0.623726 0.085085 26.972720 368.876247 1930.422884 1327.165733
6 24 31 5.500 8.00 39.525 1.418 0.333333 0.010719 0.624347 0.008347 0.619032 0.081722 27.754475 371.893189 1940.501437 1334.094738
6 24 32 5.500 8.00 40.688 1.358 0.333333 0.010121 0.620830 0.008341 0.615871 0.078760 28.537845 374.622820 1949.297358 1340.141934
6 24 33 5.500 8.00 41.850 1.298 0.333333 0.009572 0.630956 0.008354 0.626197 0.077798 29.321408 384.341995 1998.348095 1373.864315
6 24 34 5.500 8.00 43.013 1.238 0.333333 0.009066 0.654623 0.008376 0.649933 0.078673 30.106445 401.116623 2088.465455 1435.820000
6 24 35 5.500 8.00 44.175 1.178 0.333333 0.008599 0.348508 0.010936 0.346990 0.034282 30.891547 214.538092 936.342694 643.735602
6 24 36 5.500 8.00 45.570 1.106 0.333333 0.008085 0.356779 0.010968 0.355330 0.033947 31.834974 219.057871 953.692677 655.663715
6 24 37 5.500 8.00 46.500 1.067 0.333333 0.007767 0.352484 0.010952 0.351148 0.032562 32.464432 217.186253 936.493191 643.839069
6 24 38 5.500 8.00 47.070 1.028 0.333333 0.007582 0.364778 0.011000 0.363403 0.033499 32.850416 221.730978 962.091440 661.437865
6 24 39 5.500 8.00 47.256 0.995 0.333333 0.007523 0.273792 0.010914 0.273094 0.022378 32.976399 162.518946 629.305175 432.647308
6 24 40 5.500 8.00 47.442 0.905 0.333333 0.007464 0.182346 0.010832 0.182319 0.011282 33.102396 99.440215 291.922801 200.696925
6 24 41 5.500 8.00 47.628 0.748 0.333333 0.007407 0.093096 0.010700 0.093707 0.000585 33.228408 42.565236 12.648240 8.695665
6 24 42 5.500 8.00 47.814 0.501 0.333333 0.007349 0.006563 0.010644 0.007792 -0.009780 33.354434 2.388603 -143.350494 -98.553465
6 24 43 5.500 8.00 48.000 0.070 0.333333 0.007293 -0.082734 0.010966 -0.080831 -0.020772 33.480473 -3.488367 -43.028859 -29.582341
6 25 1 5.500 9.00 1.300 2.400 0.333333 2.703929 0.000000 0.334825 0.257946 -0.213475 5.192173 9.179122 -9.875593 -6.789470
6 25 2 5.500 9.00 2.325 2.358 0.333333 1.338780 0.000000 0.336362 0.245744 -0.229672 5.474997 9.553382 -20.758939 -14.271770
6 25 3 5.500 9.00 3.450 2.259 0.333333 0.793067 0.000000 0.337290 0.231082 -0.245694 5.838443 9.786784 -35.899421 -24.680852
6 25 4 5.500 9.00 5.450 2.338 0.333333 0.405449 0.000000 0.344193 0.208193 -0.274089 6.612957 11.707525 -84.001293 -57.750889
6 25 5 5.500 9.00 7.450 2.339 0.333333 0.244951 0.000000 0.349836 0.185904 -0.296353 7.527254 13.550451 -160.927902 -110.637933
6 25 6 5.500 9.00 9.300 2.848 0.333333 0.167604 0.000000 0.363509 0.171680 -0.320413 8.469456 19.290031 -334.816582 -230.186400
6 25 7 5.500 9.00 11.625 3.708 0.333333 0.112572 0.972239 0.012473 0.891773 0.387486 9.750159 172.894105 873.322144 600.408974
6 25 8 5.500 9.00 12.555 3.672 0.333333 0.097810 0.955980 0.012407 0.885552 0.360348 10.285480 189.203167 966.615105 664.547885
6 25 9 5.500 9.00 13.950 3.418 0.333333 0.080496 0.861116 0.012056 0.807686 0.298846 11.107839 187.342639 966.974553 664.795005
6 25 10 5.500 9.00 15.113 3.196 0.333333 0.069302 0.810478 0.011922 0.766600 0.263326 11.808366 187.896135 975.425184 670.604814
6 25 11 5.500 9.00 16.275 3.002 0.333333 0.060268 0.764666 0.011801 0.728357 0.233128 12.519600 188.494561 981.904428 675.059294
6 25 12 5.500 9.00 17.438 2.833 0.333333 0.052866 0.720718 0.011689 0.690577 0.206580 13.241051 188.654017 984.098869 676.567972
6 25 13 5.500 9.00 18.600 2.687 0.333333 0.046739 0.677273 0.011578 0.652232 0.182828 13.970073 188.117743 980.804277 674.302941
6 25 14 5.500 9.00 19.763 2.561 0.333333 0.041604 0.632427 0.011468 0.611704 0.160974 14.706758 186.357853 969.204345 666.327988
6 25 15 5.500 9.00 20.925 2.452 0.333333 0.037267 0.596820 0.011435 0.579429 0.143483 15.448876 186.499132 966.368373 664.378256
6 25 16 5.500 9.00 22.088 2.358 0.333333 0.033566 0.557129 0.011398 0.542687 0.126544 16.196901 184.637482 950.976125 653.796086
6 25 17 5.500 9.00 23.250 2.276 0.333333 0.030388 0.673924 0.010134 0.657279 0.149201 16.948873 236.355714 1247.415549 857.598190
6 25 18 5.500 9.00 24.413 2.203 0.333333 0.027635 0.634976 0.010222 0.620869 0.133495 17.705520 235.827576 1237.887124 851.047398
6 25 19 5.500 9.00 25.575 2.138 0.333333 0.025240 0.589131 0.010325 0.577379 0.117541 18.465057 231.490240 1205.244338 828.605483
6 25 20 5.500 9.00 26.738 2.078 0.333333 0.023139 0.562071 0.010387 0.551935 0.106766 19.228385 233.228619 1206.300154 829.331356
6 25 21 5.500 9.00 27.900 2.018 0.333333 0.021291 0.526807 0.010466 0.518251 0.095139 19.993838 229.940986 1177.717142 809.680535
6 25 22 5.500 9.00 29.063 1.958 0.333333 0.019652 0.495965 0.010536 0.488704 0.085212 20.762434 226.870209 1149.670923 790.398760
6 25 23 5.500 9.00 30.225 1.898 0.333333 0.018196 0.469189 0.010596 0.462991 0.076747 21.532590 224.090574 1122.740623 771.884179
6 25 24 5.500 9.00 31.388 1.838 0.333333 0.016894 0.459241 0.010619 0.453701 0.071909 22.305406 228.190796 1135.202163 780.451487
6 25 25 5.500 9.00 32.550 1.778 0.333333 0.015728 0.439360 0.010664 0.434559 0.065645 23.079355 226.355035 1113.005961 765.191598
6 25 26 5.500 9.00 33.713 1.718 0.333333 0.014676 0.422409 0.010702 0.418223 0.060277 23.855596 224.892028 1092.741882 751.260044
6 25 27 5.500 9.00 34.875 1.658 0.333333 0.013728 0.522340 0.008162 0.516732 0.076767 24.632645 285.913706 1481.353036 1018.430212
6 25 28 5.500 9.00 36.038 1.598 0.333333 0.012867 0.511549 0.008142 0.506454 0.072481 25.411705 287.439863 1482.489131 1019.211277
6 25 29 5.500 9.00 37.200 1.538 0.333333 0.012085 0.502824 0.008127 0.498167 0.068761 26.191317 289.073676 1484.281484 1020.443520
6 25 30 5.500 9.00 38.363 1.478 0.333333 0.011371 0.508133 0.008136 0.503721 0.067309 26.972720 297.904480 1527.114714 1049.891366
6 25 31 5.500 9.00 39.525 1.418 0.333333 0.010719 0.503027 0.008128 0.498947 0.064454 27.754475 299.749978 1530.476771 1052.202780
6 25 32 5.500 9.00 40.688 1.358 0.333333 0.010121 0.499466 0.008122 0.495674 0.061965 28.537845 301.509514 1533.629818 1054.370500
6 25 33 5.500 9.00 41.850 1.298 0.333333 0.009572 0.509635 0.008139 0.505981 0.061461 29.321408 310.557069 1578.712625 1085.364930
6 25 34 5.500 9.00 43.013 1.238 0.333333 0.009066 0.533206 0.008182 0.529566 0.062734 30.106445 326.830228 1665.337048 1144.919221
6 25 35 5.500 9.00 44.175 1.178 0.333333 0.008599 0.237339 0.010910 0.236754 0.019913 30.891547 146.380836 543.886937 373.922270
6 25 36 5.500 9.00 45.570 1.106 0.333333 0.008085 0.246065 0.010911 0.245486 0.020093 31.834974 151.339809 564.478449 388.078933
6 25 37 5.500 9.00 46.500 1.067 0.333333 0.007767 0.241533 0.010911 0.241037 0.018932 32.464432 149.082649 544.496308 374.341212
6 25 38 5.500 9.00 47.070 1.028 0.333333 0.007582 0.254503 0.010912 0.253938 0.020159 32.850416 154.940542 578.950487 398.028460
6 25 39 5.500 9.00 47.256 0.995 0.333333 0.007523 0.163278 0.010802 0.163382 0.009083 32.976399 97.229370 255.427253 175.606237
6 25 40 5.500 9.00 47.442 0.905 0.333333 0.007464 0.075012 0.010676 0.075752 -0.001533 33.102396 41.316671 -39.673064 -27.275232
6 25 41 5.500 9.00 47.628 0.748 0.333333 0.007407 -0.012220 0.010712 -0.010841 -0.012105 33.228408 -4.924545 -261.877216 -180.040586
6 25 42 5.500 9.00 47.814 0.501 0.333333 0.007349 -0.101403 0.011034 -0.099348 -0.023115 33.354434 -30.455426 -338.806866 -232.929720
6 25 43 5.500 9.00 48.000 0.070 0.333333 0.007293 -0.189708 0.011356 -0.186992 -0.033939 33.480473 -8.069889 -70.305703 -48.335171
6 26 1 5.500 10.00 1.300 2.400 0.333333 2.703929 0.000000 0.334825 0.257946 -0.213475 5.192173 9.179122 -9.875593 -6.789470
6 26 2 5.500 10.00 2.325 2.358 0.333333 1.338780 0.000000 0.336362 0.245744 -0.229672 5.474997 9.553382 -20.758939 -14.271770
6 26 3 5.500 10.00 3.450 2.259 0.333333 0.793067 0.000000 0.337290 0.231082 -0.245694 5.838443 9.786784 -35.899421 -24.680852
6 26 4 5.500 10.00 5.450 2.338 0.333333 0.405449 0.000000 0.344193 0.208193 -0.274089 6.612957 11.707525 -84.001293 -57.750889
6 26 5 5.500 10.00 7.450 2.339 0.333333 0.244951 0.000000 0.349836 0.185904 -0.296353 7.527254 13.550451 -160.927902 -110.637933
6 26 6 5.500 10.00 9.300 2.848 0.333333 0.167604 0.000000 0.363509 0.171680 -0.320413 8.469456 19.290031 -334.816582 -230.186400
6 26 7 5.500 10.00 11.625 3.708 0.333333 0.112572 0.850377 0.012028 0.780455 0.337898 9.750159 151.312211 761.560347 523.572738
6 26 8 5.500 10.00 12.555 3.672 0.333333 0.097810 0.833607 0.011983 0.772646 0.313148 10.285480 165.080340 840.002587 577.501778
6 26 9 5.500 10.00 13.950 3.418 0.333333 0.080496 0.736265 0.011728 0.691093 0.254192 11.107839 160.298847 822.488801 565.461051
6 26 10 5.500 10.00 15.113 3.196 0.333333 0.069302 0.685098 0.011598 0.648523 0.221160 11.808366 158.955128 819.229734 563.220442
6 26 11 5.500 10.00 16.275 3.002 0.333333 0.060268 0.638808 0.011480 0.608994 0.193220 12.519600 157.604050 813.817682 559.499657
6 26 12 5.500 10.00 17.438 2.833 0.333333 0.052866 0.593900 0.011432 0.569606 0.168514 13.241051 155.606730 802.760720 551.897995
6 26 13 5.500 10.00 18.600 2.687 0.333333 0.046739 0.549453 0.011391 0.529710 0.146409 13.970073 152.779880 785.433282 539.985381
6 26 14 5.500 10.00 19.763 2.561 0.333333 0.041604 0.503621 0.011347 0.487722 0.126058 14.706758 148.586138 758.978015 521.797385
6 26 15 5.500 10.00 20.925 2.452 0.333333 0.037267 0.467932 0.011294 0.454899 0.110247 15.448876 146.417171 742.523082 510.484619
6 26 16 5.500 10.00 22.088 2.358 0.333333 0.033566 0.428148 0.011236 0.417662 0.094848 16.196901 142.100240 712.781622 490.037365
6 26 17 5.500 10.00 23.250 2.276 0.333333 0.030388 0.541416 0.010433 0.528584 0.117638 16.948873 190.077445 983.526984 676.174802
6 26 18 5.500 10.00 24.413 2.203 0.333333 0.027635 0.502468 0.010521 0.491854 0.103268 17.705520 186.823248 957.590626 658.343555
6 26 19 5.500 10.00 25.575 2.138 0.333333 0.025240 0.456623 0.010625 0.448082 0.088544 18.465057 179.650780 907.915942 624.192210
6 26 20 5.500 10.00 26.738 2.078 0.333333 0.023139 0.429562 0.010686 0.422388 0.078908 19.228385 178.486441 891.547677 612.939028
6 26 21 5.500 10.00 27.900 2.018 0.333333 0.021291 0.394299 0.010765 0.388481 0.068336 19.993838 172.363966 845.927331 581.575040
6 26 22 5.500 10.00 29.063 1.958 0.333333 0.019652 0.363457 0.010835 0.358735 0.059390 20.762434 166.535183 801.283151 550.882166
6 26 23 5.500 10.00 30.225 1.898 0.333333 0.018196 0.336680 0.010895 0.332844 0.051838 21.532590 161.098859 758.338978 521.358048
6 26 24 5.500 10.00 31.388 1.838 0.333333 0.016894 0.326733 0.010918 0.323394 0.047852 22.305406 162.652533 755.422966 519.353289
6 26 25 5.500 10.00 32.550 1.778 0.333333 0.015728 0.306851 0.010963 0.304107 0.042385 23.079355 158.404996 718.631631 494.059246
6 26 26 5.500 10.00 33.713 1.718 0.333333 0.014676 0.289900 0.011001 0.287641 0.037764 23.855596 154.673742 684.607023 470.667329
6 26 27 5.500 10.00 34.875 1.658 0.333333 0.013728 0.399758 0.007976 0.395747 0.057045 24.632645 218.971346 1100.778370 756.785129
6 26 28 5.500 10.00 36.038 1.598 0.333333 0.012867 0.388834 0.007960 0.385240 0.053345 25.411705 218.644288 1091.083564 750.119950
6 26 29 5.500 10.00 37.200 1.538 0.333333 0.012085 0.380014 0.007949 0.376770 0.050181 26.191317 218.629912 1083.215689 744.710786
6 26 30 5.500 10.00 38.363 1.478 0.333333 0.011371 0.385376 0.007955 0.382294 0.049283 26.972720 226.091656 1118.147877 768.726666
6 26 31 5.500 10.00 39.525 1.418 0.333333 0.010719 0.380217 0.007949 0.377394 0.046931 27.754475 226.725051 1114.393820 766.145751
6 26 32 5.500 10.00 40.688 1.358 0.333333 0.010121 0.376636 0.007947 0.374032 0.044923 28.537845 227.516993 1111.823663 764.378768
6 26 33 5.500 10.00 41.850 1.298 0.333333 0.009572 0.386896 0.007957 0.384365 0.044897 29.321408 235.912409 1153.243591 792.854969
6 26 34 5.500 10.00 43.013 1.238 0.333333 0.009066 0.410758 0.007992 0.408179 0.046653 30.106445 251.914180 1238.450912 851.435002
6 26 35 5.500 10.00 44.175 1.178 0.333333 0.008599 0.127283 0.010747 0.127603 0.005825 30.891547 78.894968 159.096601 109.378913
6 26 36 5.500 10.00 45.570 1.106 0.333333 0.008085 0.135899 0.010760 0.136174 0.006401 31.834974 83.950328 179.817443 123.624492
6 26 37 5.500 10.00 46.500 1.067 0.333333 0.007767 0.131425 0.010753 0.131748 0.005522 32.464432 81.486974 158.811102 109.182633
6 26 38 5.500 10.00 47.070 1.028 0.333333 0.007582 0.144231 0.010773 0.144470 0.006869 32.850416 88.148563 197.287995 135.635497
6 26 39 5.500 10.00 47.256 0.995 0.333333 0.007523 0.056949 0.010651 0.057820 -0.003665 32.976399 34.408979 -103.065790 -70.857731
6 26 40 5.500 10.00 47.442 0.905 0.333333 0.007464 -0.030981 0.010779 -0.029451 -0.014444 33.102396 -16.063119 -373.745571 -256.950080
6 26 41 5.500 10.00 47.628 0.748 0.333333 0.007407 -0.119976 0.011102 -0.117768 -0.025463 33.228408 -53.494482 -550.887563 -378.735200
6 26 42 5.500 10.00 47.814 0.501 0.333333 0.007349 -0.207910 0.011434 -0.205038 -0.036285 33.354434 -62.855280 -531.846992 -365.644807
6 26 43 5.500 10.00 48.000 0.070 0.333333 0.007293 -0.293324 0.011830 -0.289809 -0.046790 33.480473 -12.507087 -96.925127 -66.636025
6 27 1 5.500 11.00 1.300 2.400 0.333333 2.703929 0.000000 0.334825 0.257946 -0.213475 5.192173 9.179122 -9.875593 -6.789470
6 27 2 5.500 11.00 2.325 2.358 0.333333 1.338780 0.000000 0.336362 0.245744 -0.229672 5.474997 9.553382 -20.758939 -14.271770
6 27 3 5.500 11.00 3.450 2.259 0.333333 0.793067 0.000000 0.337290 0.231082 -0.245694 5.838443 9.786784 -35.899421 -24.680852
6 27 4 5.500 11.00 5.450 2.338 0.333333 0.405449 0.000000 0.344193 0.208193 -0.274089 6.612957 11.707525 -84.001293 -57.750889
6 27 5 5.500 11.00 7.450 2.339 0.333333 0.244951 0.000000 0.349836 0.185904 -0.296353 7.527254 13.550451 -160.927902 -110.637933
6 27 6 5.500 11.00 9.300 2.848 0.333333 0.167604 0.000000 0.363509 0.171680 -0.320413 8.469456 19.290031 -334.816582 -230.186400
6 27 7 5.500 11.00 11.625 3.708 0.333333 0.112572 0.725414 0.011701 0.666358 0.286930 9.750159 129.191364 646.688295 444.598203
6 27 8 5.500 11.00 12.555 3.672 0.333333 0.097810 0.708469 0.011657 0.657232 0.264782 10.285480 140.421426 710.263894 488.306427
6 27 9 5.500 11.00 13.950 3.418 0.333333 0.080496 0.609804 0.011447 0.573015 0.208915 11.107839 132.910730 675.986893 464.740989
6 27 10 5.500 11.00 15.113 3.196 0.333333 0.069302 0.557459 0.011398 0.528362 0.178111 11.808366 129.503339 659.767102 453.589883
6 27 11 5.500 11.00 16.275 3.002 0.333333 0.060268 0.510103 0.011354 0.486994 0.152219 12.519600 126.031200 641.125216 440.773586
6 27 12 5.500 11.00 17.438 2.833 0.333333 0.052866 0.465004 0.011290 0.446690 0.129711 13.241051 122.028156 617.914623 424.816303
6 27 13 5.500 11.00 18.600 2.687 0.333333 0.046739 0.420455 0.011224 0.406065 0.109633 13.970073 117.117914 588.141535 404.347305
6 27 14 5.500 11.00 19.763 2.561 0.333333 0.041604 0.374493 0.011158 0.363410 0.091118 14.706758 110.714193 548.611022 377.170078
6 27 15 5.500 11.00 20.925 2.452 0.333333 0.037267 0.338361 0.011134 0.329705 0.076854 15.448876 106.121413 517.618048 355.862408
6 27 16 5.500 11.00 22.088 2.358 0.333333 0.033566 0.298085 0.011106 0.291595 0.062853 16.196901 99.208686 472.341472 324.734762
6 27 17 5.500 11.00 23.250 2.276 0.333333 0.030388 0.408907 0.010732 0.399889 0.086075 16.948873 143.799175 719.638419 494.751413
6 27 18 5.500 11.00 24.413 2.203 0.333333 0.027635 0.369960 0.010820 0.362839 0.073040 17.705520 137.818919 677.294127 465.639713
6 27 19 5.500 11.00 25.575 2.138 0.333333 0.025240 0.324115 0.010924 0.318785 0.059547 18.465057 127.811320 610.587545 419.778937
6 27 20 5.500 11.00 26.738 2.078 0.333333 0.023139 0.297054 0.010985 0.292841 0.051050 19.228385 123.744263 576.795200 396.546700
6 27 21 5.500 11.00 27.900 2.018 0.333333 0.021291 0.261791 0.011064 0.258712 0.041534 19.993838 114.786946 514.137519 353.469544
6 27 22 5.500 11.00 29.063 1.958 0.333333 0.019652 0.230948 0.011134 0.228767 0.033568 20.762434 106.200157 452.895378 311.365572
6 27 23 5.500 11.00 30.225 1.898 0.333333 0.018196 0.204172 0.011195 0.202698 0.026928 21.532590 98.107143 393.937333 270.831917
6 27 24 5.500 11.00 31.388 1.838 0.333333 0.016894 0.194225 0.011217 0.193088 0.023795 22.305406 97.114270 375.643770 258.255092
6 27 25 5.500 11.00 32.550 1.778 0.333333 0.015728 0.174343 0.011262 0.173656 0.019125 23.079355 90.454958 324.257301 222.926895
6 27 26 5.500 11.00 33.713 1.718 0.333333 0.014676 0.157392 0.011300 0.157058 0.015251 23.855596 84.455457 276.472165 190.074613
6 27 27 5.500 11.00 34.875 1.658 0.333333 0.013728 0.276360 0.007890 0.273973 0.037092 24.632645 151.592262 715.745051 492.074722
6 27 28 5.500 11.00 36.038 1.598 0.333333 0.012867 0.265374 0.007884 0.263306 0.033986 25.411705 149.440533 695.136882 477.906607
6 27 29 5.500 11.00 37.200 1.538 0.333333 0.012085 0.256512 0.007879 0.254706 0.031389 26.191317 147.799548 677.568153 465.828105
6 27 30 5.500 11.00 38.363 1.478 0.333333 0.011371 0.261896 0.007882 0.260169 0.031044 26.972720 153.865655 704.325982 484.224113
6 27 31 5.500 11.00 39.525 1.418 0.333333 0.010719 0.256716 0.007879 0.255171 0.029202 27.754475 153.298209 693.400219 476.712650
6 27 32 5.500 11.00 40.688 1.358 0.333333 0.010121 0.253132 0.007876 0.251737 0.027682 28.537845 153.127186 685.118063 471.018668
6 27 33 5.500 11.00 41.850 1.298 0.333333 0.009572 0.263425 0.007883 0.262038 0.028127 29.321408 160.831305 722.481012 496.705696
6 27 34 5.500 11.00 43.013 1.238 0.333333 0.009066 0.287423 0.007896 0.285924 0.030361 30.106445 176.462617 805.971440 554.105365
6 27 35 5.500 11.00 44.175 1.178 0.333333 0.008599 0.022852 0.010606 0.024033 -0.007557 30.891547 14.859254 -206.409053 -141.906224
6 27 36 5.500 11.00 45.570 1.106 0.333333 0.008085 0.031014 0.010617 0.032102 -0.006636 31.834974 19.790721 -186.415986 -128.160990
6 27 37 5.500 11.00 46.500 1.067 0.333333 0.007767 0.026775 0.010611 0.027879 -0.007231 32.464432 17.243153 -207.965412 -142.976221
6 27 38 5.500 11.00 47.070 1.028 0.333333 0.007582 0.038907 0.010627 0.039911 -0.005811 32.850416 24.351878 -166.880401 -114.730276
6 27 39 5.500 11.00 47.256 0.995 0.333333 0.007523 -0.049720 0.010847 -0.048037 -0.016798 32.976399 -28.586902 -472.388072 -324.766799
6 27 40 5.500 11.00 47.442 0.905 0.333333 0.007464 -0.138529 0.011169 -0.136164 -0.027827 33.102396 -74.266563 -720.040864 -495.028094
6 27 41 5.500 11.00 47.628 0.748 0.333333 0.007407 -0.225875 0.011517 -0.222846 -0.038624 33.228408 -101.225235 -835.612291 -574.483450
6 27 42 5.500 11.00 47.814 0.501 0.333333 0.007349 -0.310860 0.011921 -0.307187 -0.049114 33.354434 -94.169666 -719.896789 -494.929043
6 27 43 5.500 11.00 48.000 0.070 0.333333 0.007293 -0.392970 0.012367 -0.388678 -0.059227 33.480473 -16.773899 -122.689437 -84.348988
6 28 1 5.500 12.00 1.300 2.400 0.333333 2.703929 0.000000 0.334825 0.257946 -0.213475 5.192173 9.179122 -9.875593 -6.789470
6 28 2 5.500 12.00 2.325 2.358 0.333333 1.338780 0.000000 0.336362 0.245744 -0.229672 5.474997 9.553382 -20.758939 -14.271770
6 28 3 5.500 12.00 3.450 2.259 0.333333 0.793067 0.000000 0.337290 0.231082 -0.245694 5.838443 9.786784 -35.899421 -24.680852
6 28 4 5.500 12.00 5.450 2.338 0.333333 0.405449 0.000000 0.344193 0.208193 -0.274089 6.612957 11.707525 -84.001293 -57.750889
6 28 5 5.500 12.00 7.450 2.339 0.333333 0.244951 0.000000 0.349836 0.185904 -0.296353 7.527254 13.550451 -160.927902 -110.637933
6 28 6 5.500 12.00 9.300 2.848 0.333333 0.167604 0.000000 0.363509 0.171680 -0.320413 8.469456 19.290031 -334.816582 -230.186400
6 28 7 5.500 12.00 11.625 3.708 0.333333 0.112572 0.598703 0.011436 0.550693 0.235188 9.750159 106.766620 530.071067 364.423858
6 28 8 5.500 12.00 12.555 3.672 0.333333 0.097810 0.581368 0.011420 0.540044 0.215571 10.285480 115.383586 578.258777 397.552909
6 28 9 5.500 12.00 13.950 3.418 0.333333 0.080496 0.480946 0.011313 0.452754 0.162637 11.107839 105.016180 526.245313 361.793653
6 28 10 5.500 12.00 15.113 3.196 0.333333 0.069302 0.428479 0.011236 0.406953 0.134572 11.808366 99.745509 498.489347 342.711426
6 28 11 5.500 12.00 16.275 3.002 0.333333 0.060268 0.381013 0.011166 0.364610 0.111152 12.519600 94.358916 468.159090 321.859374
6 28 12 5.500 12.00 17.438 2.833 0.333333 0.052866 0.335398 0.011131 0.323090 0.090709 13.241051 88.262881 432.117505 297.080785
6 28 13 5.500 12.00 18.600 2.687 0.333333 0.046739 0.290296 0.011100 0.281320 0.072484 13.970073 81.138785 388.848828 267.333569
6 28 14 5.500 12.00 19.763 2.561 0.333333 0.041604 0.243768 0.011072 0.237590 0.055647 14.706758 72.382617 335.042114 230.341453
6 28 15 5.500 12.00 20.925 2.452 0.333333 0.037267 0.207249 0.011096 0.203055 0.042943 15.448876 65.356810 289.221850 198.840022
6 28 16 5.500 12.00 22.088 2.358 0.333333 0.033566 0.166542 0.011124 0.164130 0.030350 16.196901 55.841791 228.076347 156.802489
6 28 17 5.500 12.00 23.250 2.276 0.333333 0.030388 0.276399 0.011031 0.271195 0.054511 16.948873 97.520906 455.749855 313.328025
6 28 18 5.500 12.00 24.413 2.203 0.333333 0.027635 0.237451 0.011119 0.233824 0.042813 17.705520 88.814591 396.997629 272.935870
6 28 19 5.500 12.00 25.575 2.138 0.333333 0.025240 0.191606 0.011223 0.189488 0.030550 18.465057 75.971860 313.259148 215.365664
6 28 20 5.500 12.00 26.738 2.078 0.333333 0.023139 0.164546 0.011284 0.163293 0.023193 19.228385 69.002085 262.042722 180.154372
6 28 21 5.500 12.00 27.900 2.018 0.333333 0.021291 0.129282 0.011364 0.128942 0.014731 19.993838 57.209925 182.347707 125.364049
6 28 22 5.500 12.00 29.063 1.958 0.333333 0.019652 0.098440 0.011433 0.098799 0.007746 20.762434 45.865131 104.507605 71.848979
6 28 23 5.500 12.00 30.225 1.898 0.333333 0.018196 0.071664 0.011494 0.072552 0.002019 21.532590 35.115428 29.535688 20.305786
6 28 24 5.500 12.00 31.388 1.838 0.333333 0.016894 0.061716 0.011516 0.062781 -0.000262 22.305406 31.576007 -4.135427 -2.843106
6 28 25 5.500 12.00 32.550 1.778 0.333333 0.015728 0.041835 0.011561 0.043205 -0.004136 23.079355 22.504920 -70.117029 -48.205457
6 28 26 5.500 12.00 33.713 1.718 0.333333 0.014676 0.024884 0.011599 0.026476 -0.007263 23.855596 14.237172 -131.662694 -90.518102
6 28 27 5.500 12.00 34.875 1.658 0.333333 0.013728 0.152774 0.007803 0.152014 0.017109 24.632645 84.110844 330.145817 226.975250
6 28 28 5.500 12.00 36.038 1.598 0.333333 0.012867 0.141779 0.007795 0.141239 0.014619 25.411705 80.160610 299.014870 205.572723
6 28 29 5.500 12.00 37.200 1.538 0.333333 0.012085 0.132897 0.007790 0.132527 0.012597 26.191317 76.902357 271.929923 186.951822
6 28 30 5.500 12.00 38.363 1.478 0.333333 0.011371 0.138299 0.007793 0.137925 0.012803 26.972720 81.569802 290.476668 199.702709
6 28 31 5.500 12.00 39.525 1.418 0.333333 0.010719 0.133102 0.007790 0.132836 0.011474 27.754475 79.803051 272.450768 187.309903
6 28 32 5.500 12.00 40.688 1.358 0.333333 0.010121 0.129490 0.007791 0.129303 0.010436 28.537845 78.652815 258.286826 177.572193
6 28 33 5.500 12.00 41.850 1.298 0.333333 0.009572 0.139829 0.007794 0.139585 0.011355 29.321408 85.673322 291.656807 200.514055
6 28 34 5.500 12.00 43.013 1.238 0.333333 0.009066 0.163846 0.007811 0.163432 0.014027 30.106445 100.864499 372.364371 256.000505
6 28 35 5.500 12.00 44.175 1.178 0.333333 0.008599 -0.085092 0.010974 -0.082955 -0.021900 30.891547 -51.289654 -598.154629 -411.231307
6 28 36 5.500 12.00 45.570 1.106 0.333333 0.008085 -0.076625 0.010944 -0.074643 -0.020485 31.834974 -46.016576 -575.494323 -395.652347
6 28 37 5.500 12.00 46.500 1.067 0.333333 0.007767 -0.081022 0.010960 -0.079055 -0.020859 32.464432 -48.895604 -599.919096 -412.444379
6 28 38 5.500 12.00 47.070 1.028 0.333333 0.007582 -0.068437 0.010914 -0.066599 -0.019166 32.850416 -40.635336 -550.453420 -378.436726
6 28 39 5.500 12.00 47.256 0.995 0.333333 0.007523 -0.157060 0.011237 -0.154537 -0.030205 32.976399 -91.965729 -849.433562 -583.985574
6 28 40 5.500 12.00 47.442 0.905 0.333333 0.007464 -0.243821 0.011601 -0.240632 -0.040978 33.102396 -131.245274 -1060.341407 -728.984717
6 28 41 5.500 12.00 47.628 0.748 0.333333 0.007407 -0.328131 0.012014 -0.324299 -0.051427 33.228408 -147.308776 -1112.598054 -764.911162
6 28 42 5.500 12.00 47.814 0.501 0.333333 0.007349 -0.409766 0.012516 -0.405308 -0.061566 33.354434 -124.249035 -902.412114 -620.408329
6 28 43 5.500 12.00 48.000 0.070 0.333333 0.007293 -0.488242 0.013366 -0.483148 -0.071602 33.480473 -20.850850 -148.324134 -101.972842
6 29 1 5.500 13.00 1.300 2.400 0.333333 2.703929 0.000000 0.334825 0.257946 -0.213475 5.192173 9.179122 -9.875593 -6.789470
6 29 2 5.500 13.00 2.325 2.358 0.333333 1.338780 0.000000 0.336362 0.245744 -0.229672 5.474997 9.553382 -20.758939 -14.271770
